nr,name,status,return_type,param_count,param1,param2,param3,param4,param5,param6
61,fcntl64,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
62,fallocate,ok,long,4,int fd,int mode,loff_t offset,loff_t len,,
63,fadvise64_64,ok,long,4,int fd,loff_t offset,loff_t len,int advice,,
64,utime,ok,long,2,char * filename,struct utimbuf * times,,,,
65,utimes,ok,long,2,char * filename,struct __kernel_old_timeval * utimes,,,,
66,ioctl,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
67,fcntl,ok,long,3,unsigned int fd,unsigned int cmd,unsigned long arg,,,
68,setxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
69,getxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
70,listxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
71,removexattr,ok,long,2,const char * pathname,const char * name,,,,
72,lsetxattr,ok,long,5,const char * pathname,const char * name,const void * value,size_t size,int flags,
73,lgetxattr,ok,long,4,const char * pathname,const char * name,void * value,size_t size,,
74,llistxattr,ok,long,3,const char * pathname,char * list,size_t size,,,
75,lremovexattr,ok,long,2,const char * pathname,const char * name,,,,
76,fsetxattr,ok,long,5,int fd,const char * name,const void * value,size_t size,int flags,
77,fgetxattr,ok,long,4,int fd,const char * name,void * value,size_t size,,
78,flistxattr,ok,long,3,int fd,char * list,size_t size,,,
79,fremovexattr,ok,long,2,int fd,const char * name,,,,
80,mmap2,ok,long,6,unsigned long addr,unsigned long len,unsigned long prot,unsigned long flags,unsigned long fd,unsigned long pgoff
81,munmap,ok,long,2,unsigned long addr,size_t len,,,,
82,mprotect,ok,long,3,unsigned long start,size_t len,unsigned long prot,,,
83,brk,ok,long,1,unsigned long brk,,,,,
84,mlock,ok,long,2,unsigned long start,size_t len,,,,
85,munlock,ok,long,2,unsigned long start,size_t len,,,,
86,mlockall,ok,long,1,int flags,,,,,
87,munlockall,ok,long,0,,,,,,
88,mremap,ok,long,5,unsigned long addr,unsigned long old_len,unsigned long new_len,unsigned long flags,unsigned long new_addr,
89,msync,ok,long,3,unsigned long start,size_t len,int flags,,,
90,mincore,ok,long,3,unsigned long start,size_t len,unsigned char * vec,,,
91,madvise,ok,long,3,unsigned long start,size_t len_in,int behavior,,,
92,shmget,ok,long,3,key_t key,size_t size,int shmflg,,,
93,shmat,ok,long,3,int shmid,char * shmaddr,int shmflg,,,
94,shmctl,ok,long,3,int shmid,int cmd,struct shmid_ds * buf,,,
95,shmdt,ok,long,1,char * shmaddr,,,,,
96,socket,ok,long,3,int family,int type,int protocol,,,
97,setsockopt,ok,long,5,int fd,int level,int optname,char * optval,int optlen,
98,getsockopt,ok,long,5,int fd,int level,int optname,char * optval,int * optlen,
99,shutdown,ok,long,2,int fd,int how,,,,
100,bind,ok,long,3,int fd,struct sockaddr * umyaddr,int addrlen,,,
101,connect,ok,long,3,int fd,struct sockaddr * uservaddr,int addrlen,,,
102,listen,ok,long,2,int fd,int backlog,,,,
103,accept,ok,long,3,int fd,struct sockaddr * upeer_sockaddr,int * upeer_addrlen,,,
104,getsockname,ok,long,3,int fd,struct sockaddr * usockaddr,int * usockaddr_len,,,
105,getpeername,ok,long,3,int fd,struct sockaddr * usockaddr,int * usockaddr_len,,,
106,sendmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
107,recvmsg,ok,long,3,int fd,struct user_msghdr * msg,unsigned int flags,,,
108,send,ok,long,4,int fd,void * buff,size_t len,unsigned int flags,,
109,recv,ok,long,4,int fd,void * ubuf,size_t size,unsigned int flags,,
110,sendto,ok,long,6,int fd,void * buff,size_t len,unsigned int flags,struct sockaddr * addr,int addr_len
111,recvfrom,ok,long,6,int fd,void * ubuf,size_t size,unsigned int flags,struct sockaddr * addr,int * addr_len
112,socketpair,ok,long,4,int family,int type,int protocol,int * usockvec,,
113,sendfile,ok,long,4,int out_fd,int in_fd,off_t * offset,size_t count,,
114,sendfile64,ok,long,4,int out_fd,int in_fd,loff_t * offset,size_t count,,
115,sendmmsg,ok,long,4,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,,
116,clone,ok,long,5,unsigned long clone_flags,unsigned long newsp,int * parent_tidptr,unsigned long tls,int * child_tidptr,
117,execve,ok,long,3,const char * filename,const char * const * argv,const char * const * envp,,,
118,exit,ok,long,1,int error_code,,,,,
119,exit_group,ok,long,1,int error_code,,,,,
120,getpid,ok,long,0,,,,,,
121,wait4,ok,long,4,pid_t upid,int * stat_addr,int options,struct rusage * ru,,
122,waitid,ok,long,5,int which,pid_t upid,struct siginfo * infop,int options,struct rusage * ru,
123,kill,ok,long,2,pid_t pid,int sig,,,,
124,tkill,ok,long,2,pid_t pid,int sig,,,,
125,tgkill,ok,long,3,pid_t tgid,pid_t pid,int sig,,,
126,set_tid_address,ok,long,1,int * tidptr,,,,,
127,gettid,ok,long,0,,,,,,
128,setsid,ok,long,0,,,,,,
129,getsid,ok,long,1,pid_t pid,,,,,
130,prctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
131,personality,ok,long,1,unsigned int personality,,,,,
132,getpriority,ok,long,2,int which,int who,,,,
133,setpriority,ok,long,3,int which,int who,int niceval,,,
134,setitimer,ok,long,3,int which,struct __kernel_old_itimerval * value,struct __kernel_old_itimerval * ovalue,,,
135,getitimer,ok,long,2,int which,struct __kernel_old_itimerval * value,,,,
136,setuid,ok,long,1,uid_t uid,,,,,
137,getuid,ok,long,0,,,,,,
138,setgid,ok,long,1,gid_t gid,,,,,
139,getgid,ok,long,0,,,,,,
140,geteuid,ok,long,0,,,,,,
141,getegid,ok,long,0,,,,,,
142,setreuid,ok,long,2,uid_t ruid,uid_t euid,,,,
143,setregid,ok,long,2,gid_t rgid,gid_t egid,,,,
144,setresuid,ok,long,3,uid_t ruid,uid_t euid,uid_t suid,,,
145,getresuid,ok,long,3,uid_t * ruidp,uid_t * euidp,uid_t * suidp,,,
146,setresgid,ok,long,3,gid_t rgid,gid_t egid,gid_t sgid,,,
147,getresgid,ok,long,3,gid_t * rgidp,gid_t * egidp,gid_t * sgidp,,,
148,setpgid,ok,long,2,pid_t pid,pid_t pgid,,,,
149,getpgid,ok,long,1,pid_t pid,,,,,
150,getppid,ok,long,0,,,,,,
151,getpgrp,ok,long,0,,,,,,
152,reserved152,todo,,,,,,,,
153,reserved153,todo,,,,,,,,
154,times,ok,long,1,struct tms * tbuf,,,,,
155,acct,ok,long,1,const char * name,,,,,
156,sched_setaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
157,sched_getaffinity,ok,long,3,pid_t pid,unsigned int len,unsigned long * user_mask_ptr,,,
158,capget,ok,long,2,cap_user_header_t header,cap_user_data_t dataptr,,,,
159,capset,ok,long,2,cap_user_header_t header,const cap_user_data_t data,,,,
160,ptrace,ok,long,4,long request,long pid,unsigned long addr,unsigned long data,,
161,semtimedop,ok,long,4,int semid,struct sembuf * tsops,unsigned int nsops,const struct __kernel_timespec * timeout,,
162,semget,ok,long,3,key_t key,int nsems,int semflg,,,
163,semop,ok,long,3,int semid,struct sembuf * tsops,unsigned nsops,,,
164,semctl,ok,long,4,int semid,int semnum,int cmd,unsigned long arg,,
165,available165,todo,,,,,,,,
166,msgget,ok,long,2,key_t key,int msgflg,,,,
167,msgsnd,ok,long,4,int msqid,struct msgbuf * msgp,size_t msgsz,int msgflg,,
168,msgrcv,ok,long,5,int msqid,struct msgbuf * msgp,size_t msgsz,long msgtyp,int msgflg,
169,msgctl,ok,long,3,int msqid,int cmd,struct msqid_ds * buf,,,
170,available170,todo,,,,,,,,
171,umount2,ok,long,2,char * name,int flags,,,,
172,mount,ok,long,5,char * dev_name,char * dir_name,char * type,unsigned long flags,void * data,
173,swapon,ok,long,2,const char * specialfile,int swap_flags,,,,
174,chroot,ok,long,1,const char * filename,,,,,
175,pivot_root,ok,long,2,const char * new_root,const char * put_old,,,,
176,umount,ok,long,2,char * name,int flags,,,,
177,swapoff,ok,long,1,const char * specialfile,,,,,
178,sync,ok,long,0,,,,,,
179,syncfs,ok,long,1,int fd,,,,,
180,setfsuid,ok,long,1,uid_t uid,,,,,
181,setfsgid,ok,long,1,gid_t gid,,,,,
182,sysfs,ok,long,3,int option,unsigned long arg1,unsigned long arg2,,,
183,ustat,ok,long,2,unsigned dev,struct ustat * ubuf,,,,
184,statfs,ok,long,2,const char * pathname,struct statfs * buf,,,,
185,fstatfs,ok,long,2,unsigned int fd,struct statfs * buf,,,,
186,statfs64,ok,long,3,const char * pathname,size_t sz,struct statfs64 * buf,,,
187,fstatfs64,ok,long,3,unsigned int fd,size_t sz,struct statfs64 * buf,,,
188,setrlimit,ok,long,2,unsigned int resource,struct rlimit * rlim,,,,
189,getrlimit,ok,long,2,unsigned int resource,struct rlimit * rlim,,,,
190,getrusage,ok,long,2,int who,struct rusage * ru,,,,
191,futex,ok,long,6,u32 * uaddr,int op,u32 val,const struct __kernel_timespec * utime,u32 * uaddr2,u32 val3
192,gettimeofday,ok,long,2,struct __kernel_old_timeval * tv,struct timezone * tz,,,,
193,settimeofday,ok,long,2,struct __kernel_old_timeval * tv,struct timezone * tz,,,,
194,adjtimex,ok,long,1,struct __kernel_timex * txc_p,,,,,
195,nanosleep,ok,long,2,struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,,,
196,getgroups,ok,long,2,int gidsetsize,gid_t * grouplist,,,,
197,setgroups,ok,long,2,int gidsetsize,gid_t * grouplist,,,,
198,sethostname,ok,long,2,char * name,int len,,,,
199,setdomainname,ok,long,2,char * name,int len,,,,
200,syslog,ok,long,3,int type,char * buf,int len,,,
201,vhangup,ok,long,0,,,,,,
202,uselib,ok,long,1,const char * library,,,,,
203,reboot,ok,long,4,int magic1,int magic2,unsigned int cmd,void * arg,,
204,quotactl,ok,long,4,unsigned int cmd,const char * special,qid_t id,void * addr,,
205,nfsservctl,todo,,,,,,,,
206,_sysctl,todo,,,,,,,,
207,bdflush,todo,,,,,,,,
208,uname,ok,long,1,struct old_utsname * name,,,,,
209,sysinfo,ok,long,1,struct sysinfo * info,,,,,
210,init_module,ok,long,3,void * umod,unsigned long len,const char * uargs,,,
211,delete_module,ok,long,2,const char * name_user,unsigned int flags,,,,
212,sched_setparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
213,sched_getparam,ok,long,2,pid_t pid,struct sched_param * param,,,,
214,sched_setscheduler,ok,long,3,pid_t pid,int policy,struct sched_param * param,,,
215,sched_getscheduler,ok,long,1,pid_t pid,,,,,
216,sched_get_priority_max,ok,long,1,int policy,,,,,
217,sched_get_priority_min,ok,long,1,int policy,,,,,
218,sched_rr_get_interval,ok,long,2,pid_t pid,struct __kernel_timespec * interval,,,,
219,sched_yield,ok,long,0,,,,,,
222,available222,todo,,,,,,,,
223,restart_syscall,ok,long,0,,,,,,
224,sigaltstack,ok,long,2,const stack_t * uss,stack_t * uoss,,,,
225,rt_sigreturn,ok,long,0,,,,,,
226,rt_sigaction,ok,long,4,int sig,const struct sigaction * act,struct sigaction * oact,size_t sigsetsize,,
227,rt_sigprocmask,ok,long,4,int how,sigset_t * nset,sigset_t * oset,size_t sigsetsize,,
228,rt_sigpending,ok,long,2,sigset_t * uset,size_t sigsetsize,,,,
229,rt_sigtimedwait,ok,long,4,const sigset_t * uthese,siginfo_t * uinfo,const struct __kernel_timespec * uts,size_t sigsetsize,,
230,rt_sigqueueinfo,ok,long,3,pid_t pid,int sig,siginfo_t * uinfo,,,
231,rt_sigsuspend,ok,long,2,sigset_t * unewset,size_t sigsetsize,,,,
232,mq_open,ok,long,4,const char * u_name,int oflag,umode_t mode,struct mq_attr * u_attr,,
233,mq_unlink,ok,long,1,const char * u_name,,,,,
234,mq_timedsend,ok,long,5,mqd_t mqdes,const char * u_msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * u_abs_timeout,
235,mq_timedreceive,ok,long,5,mqd_t mqdes,char * u_msg_ptr,size_t msg_len,unsigned int * u_msg_prio,const struct __kernel_timespec * u_abs_timeout,
236,mq_notify,ok,long,2,mqd_t mqdes,const struct sigevent * u_notification,,,,
237,mq_getsetattr,ok,long,3,mqd_t mqdes,const struct mq_attr * u_mqstat,struct mq_attr * u_omqstat,,,
238,available238,todo,,,,,,,,
239,io_setup,ok,long,2,unsigned nr_events,aio_context_t * ctxp,,,,
240,io_destroy,ok,long,1,aio_context_t ctx,,,,,
241,io_submit,ok,long,3,aio_context_t ctx_id,long nr,struct iocb * * iocbpp,,,
242,io_getevents,ok,long,5,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,
243,io_cancel,ok,long,3,aio_context_t ctx_id,struct iocb * iocb,struct io_event * result,,,
244,clock_settime,ok,long,2,const clockid_t which_clock,const struct __kernel_timespec * tp,,,,
245,clock_gettime,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
246,clock_getres,ok,long,2,const clockid_t which_clock,struct __kernel_timespec * tp,,,,
247,clock_nanosleep,ok,long,4,const clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
248,timer_create,ok,long,3,const clockid_t which_clock,struct sigevent * timer_event_spec,timer_t * created_timer_id,,,
249,timer_delete,ok,long,1,timer_t timer_id,,,,,
250,timer_settime,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
251,timer_gettime,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
252,timer_getoverrun,ok,long,1,timer_t timer_id,,,,,
253,reserved253,todo,,,,,,,,
254,lookup_dcookie,todo,,,,,,,,
255,available255,todo,,,,,,,,
256,add_key,ok,long,5,const char * _type,const char * _description,const void * _payload,size_t plen,key_serial_t ringid,
257,request_key,ok,long,4,const char * _type,const char * _description,const char * _callout_info,key_serial_t destringid,,
258,keyctl,ok,long,5,int option,unsigned long arg2,unsigned long arg3,unsigned long arg4,unsigned long arg5,
259,available259,todo,,,,,,,,
260,readahead,ok,long,3,int fd,loff_t offset,size_t count,,,
261,remap_file_pages,ok,long,5,unsigned long start,unsigned long size,unsigned long prot,unsigned long pgoff,unsigned long flags,
262,migrate_pages,ok,long,4,pid_t pid,unsigned long maxnode,const unsigned long * old_nodes,const unsigned long * new_nodes,,
263,mbind,ok,long,6,unsigned long start,unsigned long len,unsigned long mode,const unsigned long * nmask,unsigned long maxnode,unsigned int flags
264,get_mempolicy,ok,long,5,int * policy,unsigned long * nmask,unsigned long maxnode,unsigned long addr,unsigned long flags,
265,set_mempolicy,ok,long,3,int mode,const unsigned long * nmask,unsigned long maxnode,,,
266,unshare,ok,long,1,unsigned long unshare_flags,,,,,
267,move_pages,ok,long,6,pid_t pid,unsigned long nr_pages,const void * * pages,const int * nodes,int * status,int flags
268,splice,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
269,tee,ok,long,4,int fdin,int fdout,size_t len,unsigned int flags,,
270,vmsplice,ok,long,4,int fd,const struct iovec * uiov,unsigned long nr_segs,unsigned int flags,,
271,available271,todo,,,,,,,,
272,pselect6,ok,long,6,int n,fd_set * inp,fd_set * outp,fd_set * exp,struct __kernel_timespec * tsp,void * sig
273,ppoll,ok,long,5,struct pollfd * ufds,unsigned int nfds,struct __kernel_timespec * tsp,const sigset_t * sigmask,size_t sigsetsize,
274,epoll_pwait,ok,long,6,int epfd,struct epoll_event * events,int maxevents,int timeout,const sigset_t * sigmask,size_t sigsetsize
275,epoll_create1,ok,long,1,int flags,,,,,
276,inotify_init,ok,long,0,,,,,,
277,inotify_add_watch,ok,long,3,int fd,const char * pathname,u32 mask,,,
278,inotify_rm_watch,ok,long,2,int fd,__s32 wd,,,,
279,inotify_init1,ok,long,1,int flags,,,,,
280,getcpu,ok,long,3,unsigned * cpup,unsigned * nodep,struct getcpu_cache * unused,,,
281,kexec_load,todo,,,,,,,,
282,ioprio_set,ok,long,3,int which,int who,int ioprio,,,
283,ioprio_get,ok,long,2,int which,int who,,,,
284,set_robust_list,ok,long,2,struct robust_list_head * head,size_t len,,,,
285,get_robust_list,ok,long,3,int pid,struct robust_list_head * * head_ptr,size_t * len_ptr,,,
286,available286,todo,,,,,,,,
287,available287,todo,,,,,,,,
288,openat,ok,long,4,int dfd,const char * filename,int flags,umode_t mode,,
289,mkdirat,ok,long,3,int dfd,const char * pathname,umode_t mode,,,
290,mknodat,ok,long,4,int dfd,const char * filename,umode_t mode,unsigned int dev,,
291,unlinkat,ok,long,3,int dfd,const char * pathname,int flag,,,
292,renameat,ok,long,4,int olddfd,const char * oldname,int newdfd,const char * newname,,
293,linkat,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,int flags,
294,symlinkat,ok,long,3,const char * oldname,int newdfd,const char * newname,,,
295,readlinkat,ok,long,4,int dfd,const char * pathname,char * buf,int bufsiz,,
296,utimensat,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
297,fchownat,ok,long,5,int dfd,const char * filename,uid_t user,gid_t group,int flag,
298,futimesat,ok,long,3,int dfd,const char * filename,struct __kernel_old_timeval * utimes,,,
299,fstatat64,ok,long,4,int dfd,const char * filename,struct stat64 * statbuf,int flag,,
300,fchmodat,ok,long,3,int dfd,const char * filename,umode_t mode,,,
301,faccessat,ok,long,3,int dfd,const char * filename,int mode,,,
302,available302,todo,,,,,,,,
303,available303,todo,,,,,,,,
304,signalfd,ok,long,3,int ufd,sigset_t * user_mask,size_t sizemask,,,
306,eventfd,ok,long,1,unsigned int count,,,,,
307,recvmmsg,ok,long,5,int fd,struct mmsghdr * mmsg,unsigned int vlen,unsigned int flags,struct __kernel_timespec * timeout,
308,setns,ok,long,2,int fd,int flags,,,,
309,signalfd4,ok,long,4,int ufd,sigset_t * user_mask,size_t sizemask,int flags,,
310,dup3,ok,long,3,unsigned int oldfd,unsigned int newfd,int flags,,,
311,pipe2,ok,long,2,int * fildes,int flags,,,,
312,timerfd_create,ok,long,2,int clockid,int flags,,,,
313,timerfd_settime,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
314,timerfd_gettime,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
315,available315,todo,,,,,,,,
316,eventfd2,ok,long,2,unsigned int count,int flags,,,,
317,preadv,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
318,pwritev,ok,long,5,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,
319,available319,todo,,,,,,,,
320,fanotify_init,ok,long,2,unsigned int flags,unsigned int event_f_flags,,,,
321,fanotify_mark,ok,long,5,int fanotify_fd,unsigned int flags,__u64 mask,int dfd,const char * pathname,
322,process_vm_readv,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
323,process_vm_writev,ok,long,6,pid_t pid,const struct iovec * lvec,unsigned long liovcnt,const struct iovec * rvec,unsigned long riovcnt,unsigned long flags
324,name_to_handle_at,ok,long,5,int dfd,const char * name,struct file_handle * handle,int * mnt_id,int flag,
325,open_by_handle_at,ok,long,3,int mountdirfd,struct file_handle * handle,int flags,,,
326,sync_file_range2,ok,long,4,int fd,unsigned int flags,loff_t offset,loff_t nbytes,,
327,perf_event_open,ok,long,5,struct perf_event_attr * attr_uptr,pid_t pid,int cpu,int group_fd,unsigned long flags,
328,rt_tgsigqueueinfo,ok,long,4,pid_t tgid,pid_t pid,int sig,siginfo_t * uinfo,,
329,clock_adjtime,ok,long,2,const clockid_t which_clock,struct __kernel_timex * utx,,,,
330,prlimit64,ok,long,4,pid_t pid,unsigned int resource,const struct rlimit64 * new_rlim,struct rlimit64 * old_rlim,,
331,kcmp,ok,long,5,pid_t pid1,pid_t pid2,int type,unsigned long idx1,unsigned long idx2,
332,finit_module,ok,long,3,int fd,const char * uargs,int flags,,,
333,accept4,ok,long,4,int fd,struct sockaddr * upeer_sockaddr,int * upeer_addrlen,int flags,,
334,sched_setattr,ok,long,3,pid_t pid,struct sched_attr * uattr,unsigned int flags,,,
335,sched_getattr,ok,long,4,pid_t pid,struct sched_attr * uattr,unsigned int usize,unsigned int flags,,
336,renameat2,ok,long,5,int olddfd,const char * oldname,int newdfd,const char * newname,unsigned int flags,
337,seccomp,ok,long,3,unsigned int op,unsigned int flags,void * uargs,,,
338,getrandom,ok,long,3,char * ubuf,size_t len,unsigned int flags,,,
339,memfd_create,ok,long,2,const char * uname,unsigned int flags,,,,
340,bpf,ok,long,3,int cmd,union bpf_attr * uattr,unsigned int size,,,
341,execveat,ok,long,5,int fd,const char * filename,const char * const * argv,const char * const * envp,int flags,
342,userfaultfd,ok,long,1,int flags,,,,,
343,membarrier,ok,long,3,int cmd,unsigned int flags,int cpu_id,,,
344,mlock2,ok,long,3,unsigned long start,size_t len,int flags,,,
345,copy_file_range,ok,long,6,int fd_in,loff_t * off_in,int fd_out,loff_t * off_out,size_t len,unsigned int flags
346,preadv2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
347,pwritev2,ok,long,6,unsigned long fd,const struct iovec * vec,unsigned long vlen,unsigned long pos_l,unsigned long pos_h,rwf_t flags
348,pkey_mprotect,ok,long,4,unsigned long start,size_t len,unsigned long prot,int pkey,,
349,pkey_alloc,ok,long,2,unsigned long flags,unsigned long init_val,,,,
350,pkey_free,ok,long,1,int pkey,,,,,
351,statx,ok,long,5,int dfd,const char * filename,unsigned flags,unsigned int mask,struct statx * buffer,
352,rseq,ok,long,4,struct rseq * rseq,u32 rseq_len,int flags,u32 sig,,
403,clock_gettime64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
404,clock_settime64,ok,long,2,clockid_t which_clock,const struct __kernel_timespec * tp,,,,
405,clock_adjtime64,ok,long,2,clockid_t which_clock,struct __kernel_timex * tx,,,,
406,clock_getres_time64,ok,long,2,clockid_t which_clock,struct __kernel_timespec * tp,,,,
407,clock_nanosleep_time64,ok,long,4,clockid_t which_clock,int flags,const struct __kernel_timespec * rqtp,struct __kernel_timespec * rmtp,,
408,timer_gettime64,ok,long,2,timer_t timer_id,struct __kernel_itimerspec * setting,,,,
409,timer_settime64,ok,long,4,timer_t timer_id,int flags,const struct __kernel_itimerspec * new_setting,struct __kernel_itimerspec * old_setting,,
410,timerfd_gettime64,ok,long,2,int ufd,struct __kernel_itimerspec * otmr,,,,
411,timerfd_settime64,ok,long,4,int ufd,int flags,const struct __kernel_itimerspec * utmr,struct __kernel_itimerspec * otmr,,
412,utimensat_time64,ok,long,4,int dfd,const char * filename,struct __kernel_timespec * utimes,int flags,,
413,pselect6_time64,anon,long,6,int,fd_set *,fd_set *,fd_set *,struct __kernel_timespec *,void *
414,ppoll_time64,anon,long,5,struct pollfd *,unsigned int,struct __kernel_timespec *,const sigset_t *,size_t,
416,io_pgetevents_time64,ok,long,6,aio_context_t ctx_id,long min_nr,long nr,struct io_event * events,struct __kernel_timespec * timeout,const struct __aio_sigset * sig
417,recvmmsg_time64,ok,long,5,int fd,struct mmsghdr * msg,unsigned int vlen,unsigned flags,struct __kernel_timespec * timeout,
418,mq_timedsend_time64,ok,long,5,mqd_t mqdes,const char * msg_ptr,size_t msg_len,unsigned int msg_prio,const struct __kernel_timespec * abs_timeout,
419,mq_timedreceive_time64,ok,long,5,mqd_t mqdes,char * msg_ptr,size_t msg_len,unsigned int * msg_prio,const struct __kernel_timespec * abs_timeout,
420,semtimedop_time64,ok,long,4,int semid,struct sembuf * sops,unsigned nsops,const struct __kernel_timespec * timeout,,
